CustomerID,CustomerName,Age,Gender,IncomeLevel,LoyaltyScore,CustomerSegment,Location,ProductID,Category,SubCategory,Brand,CostPrice,SellingPrice,DiscountOffered,PurchaseQuantity,UnitPrice,PaymentMethod,DateOfPurchase,SalesChannel,PaymentStatus
1043,Customer_183,25,Female,Medium,41,B,Hyderabad,2711,Electronics,Mobile,BrandX,452,1056,5,4,625,Net Banking,2023-07-03,Online,Paid
1083,Customer_184,22,Male,High,6,C,Mumbai,2951,Beauty,Shirts,BrandX,165,514,5,2,478,Net Banking,2023-07-04,Offline,Pending
1029,Customer_185,46,Male,Low,69,B,Bangalore,2368,Electronics,Makeup,BrandZ,178,222,15,2,587,Credit Card,2023-07-05,Offline,Paid
1061,Customer_186,64,Male,High,44,A,Mumbai,2984,Electronics,Shirts,BrandZ,697,423,10,3,165,Cash,2023-07-06,Offline,Paid
1074,Customer_187,21,Male,High,64,A,Delhi,2305,Electronics,Makeup,BrandX,735,357,10,3,1017,Net Banking,2023-07-07,Offline,Paid
1091,Customer_188,29,Female,High,29,B,Bangalore,2011,Clothing,Furniture,BrandY,301,273,20,4,660,Cash,2023-07-08,Online,Paid
1088,Customer_189,62,Male,High,28,B,Delhi,2344,Beauty,Makeup,BrandX,761,1183,10,4,1133,UPI,2023-07-09,Offline,Paid
1061,Customer_190,19,Male,Low,11,C,Mumbai,2464,Clothing,Makeup,BrandX,657,692,5,4,730,UPI,2023-07-10,Offline,Pending
1096,Customer_191,44,Male,Medium,65,A,Mumbai,2699,Beauty,Mobile,BrandY,212,209,0,3,155,Net Banking,2023-07-11,Offline,Pending
1000,Customer_192,48,Male,Low,19,B,Hyderabad,2665,Clothing,Makeup,BrandX,190,1048,0,4,1168,UPI,2023-07-12,Offline,Paid
1026,Customer_193,53,Male,Low,9,A,Mumbai,2493,Home,Makeup,BrandX,240,1035,0,1,956,Cash,2023-07-13,Online,Paid
1061,Customer_194,53,Male,Low,27,B,Delhi,2367,Electronics,Shirts,BrandZ,388,931,0,3,768,UPI,2023-07-14,Offline,Paid
1076,Customer_195,43,Male,Medium,34,A,Mumbai,2845,Electronics,Furniture,BrandY,829,591,10,1,554,UPI,2023-07-15,Offline,Paid
1002,Customer_196,60,Female,High,44,C,Hyderabad,2936,Clothing,Shirts,BrandZ,688,1060,10,4,1146,Cash,2023-07-16,Offline,Pending
1069,Customer_197,44,Female,High,68,A,Hyderabad,2419,Home,Shirts,BrandZ,510,1175,20,2,743,UPI,2023-07-17,Offline,Paid
1071,Customer_198,22,Female,High,100,A,Delhi,2888,Electronics,Furniture,BrandY,476,981,10,1,715,Net Banking,2023-07-18,Offline,Pending
1026,Customer_199,37,Female,Medium,82,A,Bangalore,2790,Beauty,Furniture,BrandY,483,1157,0,3,901,Cash,2023-07-19,Online,Paid
1008,Customer_200,28,Male,High,15,A,Mumbai,2170,Clothing,Makeup,BrandX,945,775,15,1,161,Cash,2023-07-20,Offline,Pending
1061,Customer_201,27,Female,Medium,51,A,Hyderabad,2133,Electronics,Makeup,BrandZ,251,1147,15,3,314,Credit Card,2023-07-21,Offline,Pending
1036,Customer_202,57,Female,High,13,C,Mumbai,2964,Electronics,Mobile,BrandY,934,883,5,4,1027,Credit Card,2023-07-22,Online,Pending
1096,Customer_203,55,Male,High,83,B,Mumbai,2426,Clothing,Shirts,BrandZ,850,240,5,1,227,Cash,2023-07-23,Offline,Paid
1050,Customer_204,23,Male,Low,49,A,Bangalore,2024,Clothing,Furniture,BrandZ,726,316,10,2,763,Cash,2023-07-24,Online,Paid
1043,Customer_205,25,Female,Medium,70,C,Hyderabad,2529,Beauty,Makeup,BrandY,418,1108,15,1,1018,Credit Card,2023-07-25,Offline,Pending
1023,Customer_206,40,Female,Low,56,A,Mumbai,2189,Beauty,Furniture,BrandX,468,356,0,2,961,Net Banking,2023-07-26,Online,Paid
1078,Customer_207,64,Male,Low,76,A,Hyderabad,2140,Electronics,Makeup,BrandZ,705,665,0,3,916,UPI,2023-07-27,Online,Paid
1058,Customer_208,43,Female,Low,51,B,Delhi,2554,Electronics,Mobile,BrandY,659,896,0,4,231,UPI,2023-07-28,Offline,Pending
1031,Customer_209,63,Male,Medium,37,A,Delhi,2845,Clothing,Mobile,BrandX,802,455,10,4,358,UPI,2023-07-29,Online,Paid
1095,Customer_210,60,Male,Medium,17,C,Mumbai,2795,Electronics,Furniture,BrandZ,561,544,10,2,671,Cash,2023-07-30,Offline,Pending
1087,Customer_211,29,Male,High,58,C,Hyderabad,2657,Electronics,Mobile,BrandY,111,336,20,3,1143,Net Banking,2023-07-31,Online,Paid
1051,Customer_212,43,Male,Low,87,B,Mumbai,2314,Clothing,Furniture,BrandZ,255,772,0,4,614,Credit Card,2023-08-01,Online,Paid
1061,Customer_213,30,Female,High,90,A,Hyderabad,2443,Electronics,Makeup,BrandY,783,879,0,3,777,Net Banking,2023-08-02,Offline,Pending
1057,Customer_214,57,Male,Low,29,C,Hyderabad,2318,Electronics,Shirts,BrandY,576,389,10,2,930,Net Banking,2023-08-03,Online,Pending
1051,Customer_215,35,Male,Medium,33,A,Bangalore,2440,Home,Mobile,BrandZ,500,682,10,2,708,UPI,2023-08-04,Offline,Pending
1011,Customer_216,42,Female,Medium,60,A,Bangalore,2091,Beauty,Makeup,BrandZ,907,290,20,1,1109,Credit Card,2023-08-05,Online,Pending
1038,Customer_217,50,Male,Medium,91,A,Bangalore,2178,Clothing,Shirts,BrandY,276,288,20,4,240,Net Banking,2023-08-06,Online,Paid
1001,Customer_218,64,Female,Low,89,B,Mumbai,2055,Home,Shirts,BrandX,440,608,5,4,1009,Credit Card,2023-08-07,Offline,Paid
1002,Customer_219,57,Female,Medium,55,A,Bangalore,2154,Beauty,Shirts,BrandZ,156,219,15,1,705,Cash,2023-08-08,Offline,Paid
1055,Customer_220,60,Female,Low,10,C,Bangalore,2671,Beauty,Makeup,BrandY,954,534,0,2,305,UPI,2023-08-09,Online,Pending
1080,Customer_221,29,Male,High,47,A,Delhi,2110,Beauty,Makeup,BrandY,951,779,0,2,151,Credit Card,2023-08-10,Offline,Paid
1058,Customer_222,61,Female,Low,23,C,Hyderabad,2136,Home,Furniture,BrandX,547,347,20,2,974,Cash,2023-08-11,Offline,Paid
1001,Customer_223,53,Female,High,85,A,Hyderabad,2231,Home,Shirts,BrandX,302,354,20,2,951,Cash,2023-08-12,Online,Paid
1001,Customer_224,21,Male,Low,21,C,Bangalore,2991,Beauty,Shirts,BrandX,796,717,5,3,1132,Cash,2023-08-13,Online,Pending
1091,Customer_225,22,Female,High,13,C,Hyderabad,2467,Electronics,Shirts,BrandZ,732,1131,15,4,642,Net Banking,2023-08-14,Offline,Pending
1053,Customer_226,54,Female,Medium,33,A,Delhi,2731,Electronics,Furniture,BrandY,837,954,5,4,818,Net Banking,2023-08-15,Online,Paid
1086,Customer_227,25,Female,High,24,A,Delhi,2480,Home,Shirts,BrandY,301,1008,15,2,224,UPI,2023-08-16,Offline,Paid
1095,Customer_228,59,Female,Medium,11,C,Bangalore,2067,Home,Makeup,BrandY,429,1031,0,2,1093,UPI,2023-08-17,Offline,Pending
1096,Customer_229,45,Female,Medium,17,B,Delhi,2813,Home,Shirts,BrandX,462,1123,5,2,520,Cash,2023-08-18,Offline,Pending
1000,Customer_230,48,Male,High,68,A,Hyderabad,2248,Beauty,Mobile,BrandY,991,789,20,4,736,UPI,2023-08-19,Offline,Pending
1018,Customer_231,26,Female,Low,47,B,Mumbai,2993,Electronics,Makeup,BrandZ,553,474,5,4,478,Net Banking,2023-08-20,Offline,Pending
1001,Customer_232,46,Female,Low,25,A,Hyderabad,2322,Home,Furniture,BrandX,455,591,5,2,739,UPI,2023-08-21,Offline,Paid
1052,Customer_233,31,Male,Low,94,A,Mumbai,2921,Home,Shirts,BrandX,315,953,0,3,926,Credit Card,2023-08-22,Online,Pending
1043,Customer_234,57,Male,Low,73,A,Bangalore,2903,Clothing,Mobile,BrandX,654,437,20,1,453,Net Banking,2023-08-23,Offline,Paid
1089,Customer_235,58,Male,Low,21,A,Mumbai,2517,Beauty,Furniture,BrandX,986,375,20,1,728,Cash,2023-08-24,Online,Pending
1031,Customer_236,39,Female,Medium,84,B,Delhi,2975,Clothing,Furniture,BrandZ,122,1116,10,1,370,Cash,2023-08-25,Offline,Paid
1069,Customer_237,28,Male,Low,83,A,Hyderabad,2791,Electronics,Makeup,BrandY,254,1087,10,4,1128,UPI,2023-08-26,Online,Paid
1031,Customer_238,40,Female,Medium,83,C,Mumbai,2431,Clothing,Furniture,BrandZ,285,709,10,4,524,Net Banking,2023-08-27,Online,Pending
1067,Customer_239,18,Female,Medium,12,C,Hyderabad,2486,Clothing,Furniture,BrandY,348,863,0,1,337,Cash,2023-08-28,Online,Paid
1054,Customer_240,63,Male,Medium,37,B,Bangalore,2605,Clothing,Furniture,BrandZ,848,647,5,1,623,Cash,2023-08-29,Offline,Paid
1074,Customer_241,54,Male,High,42,A,Bangalore,2428,Beauty,Furniture,BrandX,904,998,20,3,993,Net Banking,2023-08-30,Online,Paid
1055,Customer_242,38,Female,High,17,C,Delhi,2268,Electronics,Shirts,BrandX,233,1075,20,4,680,Net Banking,2023-08-31,Online,Pending
1016,Customer_243,43,Male,Medium,48,B,Bangalore,2708,Clothing,Shirts,BrandZ,420,209,5,4,1112,Cash,2023-09-01,Offline,Pending
1037,Customer_244,63,Female,High,28,A,Mumbai,2536,Beauty,Shirts,BrandZ,489,406,20,1,624,UPI,2023-09-02,Online,Pending
1023,Customer_245,53,Male,Low,41,C,Bangalore,2147,Electronics,Shirts,BrandY,533,726,5,3,1095,UPI,2023-09-03,Online,Paid
1068,Customer_246,40,Male,Low,99,C,Delhi,2117,Home,Mobile,BrandZ,121,388,0,3,666,UPI,2023-09-04,Offline,Paid
1097,Customer_247,18,Male,Medium,47,B,Hyderabad,2849,Clothing,Shirts,BrandZ,972,187,0,1,575,Credit Card,2023-09-05,Online,Paid
1069,Customer_248,57,Female,Low,18,A,Hyderabad,2366,Electronics,Furniture,BrandY,699,174,0,1,282,Net Banking,2023-09-06,Online,Paid
1085,Customer_249,32,Male,Medium,78,A,Bangalore,2849,Clothing,Shirts,BrandY,764,559,5,4,463,Cash,2023-09-07,Offline,Pending
1010,Customer_250,38,Female,Medium,99,C,Mumbai,2065,Home,Shirts,BrandY,224,610,5,1,740,Credit Card,2023-09-08,Online,Paid
1015,Customer_251,64,Female,Low,71,C,Delhi,2969,Electronics,Makeup,BrandZ,178,1137,15,2,1158,UPI,2023-09-09,Online,Paid
1096,Customer_252,26,Female,High,13,C,Mumbai,2812,Beauty,Furniture,BrandY,957,506,20,3,308,Credit Card,2023-09-10,Online,Paid
1072,Customer_253,26,Female,Low,82,A,Delhi,2369,Electronics,Shirts,BrandX,150,532,20,1,810,Cash,2023-09-11,Online,Pending
1058,Customer_254,27,Male,Low,13,B,Bangalore,2174,Beauty,Shirts,BrandX,827,718,15,2,897,Cash,2023-09-12,Offline,Paid
1069,Customer_255,43,Female,Medium,100,B,Delhi,2830,Electronics,Shirts,BrandX,275,582,15,3,950,Net Banking,2023-09-13,Offline,Pending
1079,Customer_256,58,Female,Medium,31,A,Delhi,2587,Beauty,Mobile,BrandZ,969,205,0,2,559,UPI,2023-09-14,Offline,Pending
1092,Customer_257,52,Male,Medium,2,B,Bangalore,2494,Home,Shirts,BrandX,352,726,15,2,829,UPI,2023-09-15,Offline,Paid
1002,Customer_258,42,Female,Medium,16,C,Mumbai,2972,Home,Makeup,BrandZ,345,417,5,1,263,Credit Card,2023-09-16,Online,Paid
1019,Customer_259,43,Male,High,9,B,Bangalore,2113,Home,Furniture,BrandZ,838,218,10,3,1046,UPI,2023-09-17,Offline,Paid
1058,Customer_260,28,Female,High,73,B,Delhi,2110,Electronics,Furniture,BrandX,205,1051,5,2,214,Credit Card,2023-09-18,Offline,Paid
1035,Customer_261,55,Male,High,38,B,Bangalore,2760,Home,Shirts,BrandY,292,942,15,4,833,Cash,2023-09-19,Online,Pending
1018,Customer_262,19,Female,Medium,75,C,Delhi,2438,Clothing,Shirts,BrandZ,415,406,20,3,295,Cash,2023-09-20,Online,Pending
1089,Customer_263,24,Male,Medium,54,A,Bangalore,2714,Home,Shirts,BrandX,401,821,5,4,1092,Cash,2023-09-21,Online,Pending
1066,Customer_264,35,Female,Medium,56,C,Hyderabad,2146,Beauty,Furniture,BrandZ,647,639,20,1,1183,Cash,2023-09-22,Offline,Pending
1018,Customer_265,44,Female,High,86,A,Hyderabad,2034,Beauty,Furniture,BrandY,815,895,5,4,888,Cash,2023-09-23,Online,Pending
1019,Customer_266,51,Male,Medium,97,A,Bangalore,2998,Beauty,Mobile,BrandY,878,198,20,3,335,Credit Card,2023-09-24,Online,Pending
1095,Customer_267,44,Male,Low,100,A,Mumbai,2308,Electronics,Makeup,BrandX,367,465,5,2,984,Cash,2023-09-25,Online,Pending
1070,Customer_268,34,Male,Low,87,B,Delhi,2537,Clothing,Mobile,BrandZ,269,562,20,2,958,Credit Card,2023-09-26,Offline,Pending
1051,Customer_269,60,Male,Medium,45,B,Hyderabad,2749,Home,Makeup,BrandZ,650,583,10,3,320,Cash,2023-09-27,Offline,Pending
1032,Customer_270,61,Female,Low,34,A,Mumbai,2013,Clothing,Mobile,BrandZ,554,1175,0,2,362,Credit Card,2023-09-28,Offline,Pending
1039,Customer_271,41,Female,Low,9,A,Delhi,2373,Clothing,Furniture,BrandZ,750,569,5,4,176,Credit Card,2023-09-29,Offline,Paid
1038,Customer_272,42,Male,High,88,B,Hyderabad,2556,Beauty,Mobile,BrandX,391,993,10,2,1163,Credit Card,2023-09-30,Offline,Paid
1081,Customer_273,24,Female,Medium,8,C,Hyderabad,2427,Beauty,Makeup,BrandY,663,1065,0,2,939,UPI,2023-10-01,Offline,Paid
1000,Customer_274,23,Male,Medium,7,A,Bangalore,2727,Beauty,Shirts,BrandX,898,583,5,4,557,Credit Card,2023-10-02,Offline,Pending
1010,Customer_275,41,Male,High,36,C,Delhi,2232,Electronics,Makeup,BrandZ,900,792,10,4,223,Credit Card,2023-10-03,Online,Paid
1091,Customer_276,50,Female,Low,18,B,Mumbai,2704,Clothing,Shirts,BrandZ,240,206,10,4,727,Cash,2023-10-04,Online,Pending
1056,Customer_277,46,Female,Low,3,A,Mumbai,2562,Clothing,Furniture,BrandY,245,1113,10,1,829,Credit Card,2023-10-05,Online,Pending
1088,Customer_278,60,Female,Medium,28,C,Mumbai,2938,Electronics,Makeup,BrandZ,524,1126,15,4,935,Credit Card,2023-10-06,Offline,Paid
1049,Customer_279,39,Female,Low,70,C,Delhi,2886,Electronics,Mobile,BrandX,413,195,20,4,998,Net Banking,2023-10-07,Offline,Pending
1022,Customer_280,43,Female,High,44,C,Mumbai,2725,Electronics,Makeup,BrandX,283,566,0,1,1019,UPI,2023-10-08,Online,Paid
1030,Customer_281,45,Female,High,21,B,Mumbai,2662,Clothing,Shirts,BrandY,763,997,20,2,386,Net Banking,2023-10-09,Online,Pending
1093,Customer_282,38,Female,Medium,28,B,Mumbai,2439,Clothing,Furniture,BrandX,812,288,20,4,876,Cash,2023-10-10,Offline,Pending
1041,Customer_283,24,Male,High,54,C,Bangalore,2501,Beauty,Mobile,BrandX,227,396,20,3,527,UPI,2023-10-11,Offline,Paid
1098,Customer_284,34,Male,High,54,C,Bangalore,2274,Beauty,Makeup,BrandX,386,379,10,4,810,UPI,2023-10-12,Offline,Paid
1006,Customer_285,37,Male,Medium,65,B,Delhi,2849,Clothing,Shirts,BrandX,922,941,20,4,979,Net Banking,2023-10-13,Offline,Paid
1015,Customer_286,58,Male,High,100,C,Delhi,2075,Beauty,Mobile,BrandZ,352,786,15,1,1055,UPI,2023-10-14,Offline,Paid
1089,Customer_287,37,Male,High,21,C,Mumbai,2438,Electronics,Furniture,BrandX,877,523,5,3,525,Net Banking,2023-10-15,Offline,Paid
1059,Customer_288,39,Female,High,99,B,Bangalore,2731,Home,Mobile,BrandY,799,887,10,2,768,Credit Card,2023-10-16,Offline,Paid
1001,Customer_289,45,Male,Low,13,C,Hyderabad,2859,Beauty,Furniture,BrandY,485,237,0,2,802,Net Banking,2023-10-17,Offline,Pending
1000,Customer_290,57,Male,Medium,57,C,Hyderabad,2955,Clothing,Mobile,BrandX,329,862,5,3,1182,UPI,2023-10-18,Online,Pending
1047,Customer_291,24,Male,Medium,49,C,Mumbai,2698,Beauty,Makeup,BrandY,370,750,5,4,345,UPI,2023-10-19,Offline,Pending
1011,Customer_292,18,Male,Medium,54,B,Mumbai,2288,Beauty,Shirts,BrandX,870,688,5,1,956,Cash,2023-10-20,Offline,Pending
1068,Customer_293,49,Male,Low,10,C,Bangalore,2914,Beauty,Makeup,BrandY,910,363,20,3,1042,Cash,2023-10-21,Offline,Paid
1036,Customer_294,30,Male,Low,53,B,Bangalore,2539,Home,Makeup,BrandY,514,223,20,3,1086,Cash,2023-10-22,Online,Pending
1031,Customer_295,47,Male,Medium,44,B,Bangalore,2890,Electronics,Furniture,BrandX,297,210,10,2,996,Cash,2023-10-23,Online,Pending
1008,Customer_296,40,Female,Low,47,A,Delhi,2691,Clothing,Furniture,BrandX,422,847,20,1,967,UPI,2023-10-24,Offline,Paid
1098,Customer_297,36,Female,Medium,53,A,Delhi,2252,Home,Furniture,BrandZ,155,161,20,3,713,Cash,2023-10-25,Online,Pending
1018,Customer_298,49,Male,Low,74,C,Mumbai,2125,Clothing,Makeup,BrandX,930,963,20,1,783,Net Banking,2023-10-26,Online,Paid
1047,Customer_299,47,Female,High,46,B,Delhi,2176,Clothing,Mobile,BrandX,302,181,10,4,828,Credit Card,2023-10-27,Online,Paid
1079,Customer_300,46,Female,High,13,A,Bangalore,2036,Clothing,Mobile,BrandZ,882,1150,10,2,1167,UPI,2023-10-28,Offline,Paid
1002,Customer_301,62,Female,Medium,37,C,Bangalore,2409,Home,Makeup,BrandX,720,386,15,4,157,Cash,2023-10-29,Offline,Pending
1019,Customer_302,46,Female,Low,24,A,Delhi,2610,Electronics,Makeup,BrandX,727,707,15,1,493,UPI,2023-10-30,Offline,Paid
1023,Customer_303,47,Male,Low,2,A,Hyderabad,2609,Clothing,Shirts,BrandZ,703,796,15,4,945,Cash,2023-10-31,Offline,Pending
1053,Customer_304,33,Female,High,86,B,Mumbai,2126,Electronics,Furniture,BrandX,237,1136,15,2,998,UPI,2023-11-01,Offline,Pending
1032,Customer_305,57,Female,High,81,B,Hyderabad,2482,Electronics,Furniture,BrandX,521,969,5,1,211,Cash,2023-11-02,Offline,Pending
1023,Customer_306,36,Female,Low,100,A,Mumbai,2167,Beauty,Makeup,BrandZ,914,622,5,3,571,Credit Card,2023-11-03,Offline,Paid
1074,Customer_307,35,Male,Low,14,A,Hyderabad,2591,Home,Makeup,BrandZ,156,261,15,4,782,Cash,2023-11-04,Online,Paid
1071,Customer_308,18,Male,Low,10,B,Delhi,2293,Home,Mobile,BrandY,661,532,15,2,941,Net Banking,2023-11-05,Offline,Paid
1035,Customer_309,31,Male,Low,35,C,Mumbai,2844,Beauty,Makeup,BrandX,170,166,0,3,700,UPI,2023-11-06,Offline,Pending
1037,Customer_310,64,Male,Low,25,B,Mumbai,2637,Beauty,Mobile,BrandY,693,642,5,2,755,UPI,2023-11-07,Offline,Pending
1083,Customer_311,19,Male,Low,3,A,Mumbai,2342,Electronics,Makeup,BrandY,471,1075,0,1,674,Net Banking,2023-11-08,Offline,Paid
1098,Customer_312,45,Male,Medium,17,C,Bangalore,2309,Clothing,Shirts,BrandZ,716,266,0,1,1048,Net Banking,2023-11-09,Offline,Pending
1088,Customer_313,47,Male,Low,12,A,Bangalore,2661,Home,Shirts,BrandX,699,1029,20,4,312,Credit Card,2023-11-10,Offline,Paid
1098,Customer_314,55,Female,High,54,C,Hyderabad,2527,Clothing,Mobile,BrandX,613,264,10,2,936,UPI,2023-11-11,Offline,Paid
1024,Customer_315,21,Female,Medium,24,A,Delhi,2539,Clothing,Furniture,BrandZ,971,963,5,2,1059,Credit Card,2023-11-12,Offline,Pending
1092,Customer_316,18,Female,Low,29,C,Bangalore,2418,Beauty,Shirts,BrandY,183,793,15,2,1131,UPI,2023-11-13,Online,Pending
1017,Customer_317,25,Male,High,43,C,Mumbai,2443,Clothing,Mobile,BrandZ,142,485,15,1,528,UPI,2023-11-14,Online,Paid
1081,Customer_318,46,Male,Medium,25,A,Bangalore,2684,Electronics,Makeup,BrandX,765,1071,10,4,322,Credit Card,2023-11-15,Offline,Pending
1065,Customer_319,56,Male,High,100,C,Delhi,2557,Beauty,Makeup,BrandZ,938,296,5,2,1149,UPI,2023-11-16,Offline,Paid
1053,Customer_320,20,Male,Low,60,B,Bangalore,2839,Clothing,Mobile,BrandX,705,271,15,2,213,UPI,2023-11-17,Online,Paid
1034,Customer_321,49,Male,Low,90,A,Mumbai,2235,Beauty,Furniture,BrandY,909,230,15,3,1124,Credit Card,2023-11-18,Offline,Pending
1079,Customer_322,27,Female,Low,65,B,Hyderabad,2438,Electronics,Mobile,BrandX,232,834,20,2,215,Cash,2023-11-19,Offline,Paid
1060,Customer_323,27,Female,Low,84,A,Mumbai,2213,Electronics,Mobile,BrandY,494,811,0,4,607,Credit Card,2023-11-20,Online,Pending
1040,Customer_324,36,Male,Medium,28,C,Delhi,2084,Clothing,Shirts,BrandY,164,524,15,3,602,UPI,2023-11-21,Offline,Paid
1099,Customer_325,63,Male,Medium,16,C,Hyderabad,2793,Beauty,Mobile,BrandX,389,212,5,3,1128,Net Banking,2023-11-22,Offline,Pending
1032,Customer_326,51,Male,High,47,C,Bangalore,2743,Clothing,Mobile,BrandX,475,653,10,3,327,Cash,2023-11-23,Offline,Pending
1067,Customer_327,50,Male,Low,81,A,Bangalore,2084,Clothing,Makeup,BrandY,868,817,20,1,429,Net Banking,2023-11-24,Online,Paid
1032,Customer_328,40,Female,High,92,B,Bangalore,2920,Beauty,Shirts,BrandZ,566,598,5,3,493,Cash,2023-11-25,Online,Pending
1013,Customer_329,45,Male,Medium,58,B,Hyderabad,2488,Clothing,Makeup,BrandX,997,1017,20,2,1190,Net Banking,2023-11-26,Offline,Pending
1020,Customer_330,49,Male,Low,76,A,Mumbai,2064,Electronics,Makeup,BrandY,312,829,0,1,445,Cash,2023-11-27,Online,Paid
1047,Customer_331,24,Male,Low,27,A,Hyderabad,2645,Beauty,Furniture,BrandY,247,610,15,1,351,Credit Card,2023-11-28,Online,Pending
1019,Customer_332,46,Male,Medium,53,B,Hyderabad,2662,Beauty,Furniture,BrandZ,672,608,5,1,1111,Cash,2023-11-29,Online,Paid
1007,Customer_333,25,Female,Medium,42,B,Delhi,2626,Beauty,Shirts,BrandX,570,613,10,1,833,Cash,2023-11-30,Offline,Pending
1006,Customer_334,18,Male,Medium,59,B,Hyderabad,2063,Beauty,Shirts,BrandY,248,1061,0,1,524,Cash,2023-12-01,Online,Paid
1066,Customer_335,20,Male,Medium,47,B,Bangalore,2342,Clothing,Furniture,BrandZ,187,528,0,1,184,UPI,2023-12-02,Online,Paid
1016,Customer_336,41,Female,Medium,94,A,Mumbai,2938,Clothing,Furniture,BrandY,423,1175,20,1,178,Net Banking,2023-12-03,Online,Paid
1032,Customer_337,40,Female,Low,34,A,Mumbai,2874,Electronics,Furniture,BrandX,994,513,0,3,924,Credit Card,2023-12-04,Offline,Paid
1047,Customer_338,25,Female,Medium,37,C,Mumbai,2918,Home,Furniture,BrandZ,495,221,5,4,370,Net Banking,2023-12-05,Online,Pending
1075,Customer_339,64,Male,Low,6,B,Bangalore,2351,Home,Furniture,BrandY,889,787,20,2,202,Net Banking,2023-12-06,Online,Paid
1058,Customer_340,54,Male,Low,7,C,Bangalore,2157,Electronics,Makeup,BrandZ,503,486,0,2,940,Credit Card,2023-12-07,Offline,Pending
1085,Customer_341,20,Female,Medium,96,A,Bangalore,2588,Home,Shirts,BrandX,181,344,10,3,225,UPI,2023-12-08,Online,Paid
1021,Customer_342,50,Female,Medium,96,A,Bangalore,2490,Electronics,Makeup,BrandZ,740,1161,5,3,643,Cash,2023-12-09,Online,Pending
1029,Customer_343,45,Female,Low,25,C,Bangalore,2657,Clothing,Makeup,BrandX,385,802,10,1,266,UPI,2023-12-10,Online,Paid
1037,Customer_344,64,Female,Medium,33,B,Hyderabad,2854,Beauty,Mobile,BrandY,481,156,10,4,429,UPI,2023-12-11,Offline,Pending
1050,Customer_345,25,Female,Medium,55,B,Bangalore,2462,Beauty,Makeup,BrandX,964,1054,20,1,895,Cash,2023-12-12,Offline,Pending
1053,Customer_346,51,Female,Medium,58,B,Bangalore,2224,Clothing,Furniture,BrandY,891,1128,15,3,1098,Net Banking,2023-12-13,Online,Paid
1007,Customer_347,52,Male,High,7,B,Bangalore,2916,Beauty,Furniture,BrandY,369,715,20,1,913,Cash,2023-12-14,Online,Paid
1026,Customer_348,49,Male,Low,57,C,Bangalore,2312,Beauty,Mobile,BrandX,391,765,5,2,444,Credit Card,2023-12-15,Online,Paid
1026,Customer_349,41,Male,High,12,C,Mumbai,2614,Home,Mobile,BrandY,552,722,5,2,1167,Cash,2023-12-16,Online,Pending
1097,Customer_350,31,Female,Medium,16,A,Bangalore,2918,Clothing,Mobile,BrandZ,814,748,20,1,1194,Net Banking,2023-12-17,Online,Pending
1020,Customer_351,49,Female,High,80,B,Hyderabad,2858,Home,Mobile,BrandY,123,919,15,4,991,UPI,2023-12-18,Online,Pending
1029,Customer_352,63,Female,Medium,43,B,Hyderabad,2812,Home,Mobile,BrandX,962,391,20,1,646,UPI,2023-12-19,Offline,Pending
1096,Customer_353,60,Female,High,100,B,Hyderabad,2939,Beauty,Makeup,BrandZ,410,915,5,1,355,Cash,2023-12-20,Online,Paid
1027,Customer_354,33,Female,Medium,77,C,Delhi,2465,Beauty,Mobile,BrandZ,560,533,15,4,575,Credit Card,2023-12-21,Online,Paid
1063,Customer_355,21,Female,High,7,B,Mumbai,2087,Clothing,Makeup,BrandY,307,540,5,4,193,Net Banking,2023-12-22,Online,Paid
1096,Customer_356,54,Male,High,100,C,Bangalore,2882,Beauty,Shirts,BrandY,891,1045,15,4,754,UPI,2023-12-23,Offline,Paid
1068,Customer_357,38,Male,High,51,B,Delhi,2302,Beauty,Mobile,BrandX,816,837,15,2,603,Cash,2023-12-24,Online,Pending
1060,Customer_358,31,Female,Low,73,B,Bangalore,2679,Clothing,Mobile,BrandZ,763,196,20,1,744,Credit Card,2023-12-25,Offline,Pending
1047,Customer_359,48,Male,High,32,A,Delhi,2434,Beauty,Makeup,BrandX,537,768,20,3,656,Credit Card,2023-12-26,Online,Paid
1018,Customer_360,35,Female,Low,75,B,Delhi,2681,Home,Shirts,BrandY,637,613,20,4,943,UPI,2023-12-27,Online,Pending
1003,Customer_361,24,Male,Medium,8,B,Hyderabad,2134,Clothing,Makeup,BrandZ,805,272,15,4,170,UPI,2023-12-28,Online,Paid
1034,Customer_362,27,Female,High,97,A,Hyderabad,2049,Beauty,Makeup,BrandX,435,283,15,1,769,Net Banking,2023-12-29,Online,Pending
1063,Customer_363,24,Female,Medium,87,C,Delhi,2431,Electronics,Mobile,BrandX,521,990,5,3,563,Credit Card,2023-12-30,Online,Pending
1048,Customer_364,50,Male,Medium,89,C,Hyderabad,2339,Clothing,Furniture,BrandX,849,998,10,1,486,Net Banking,2023-12-31,Online,Pending
1016,Customer_365,40,Male,High,72,B,Delhi,2346,Clothing,Furniture,BrandX,420,756,20,1,1059,Credit Card,2024-01-01,Offline,Pending
1043,Customer_366,38,Female,Low,45,C,Mumbai,2645,Electronics,Makeup,BrandX,596,172,5,4,425,Credit Card,2024-01-02,Online,Pending
1091,Customer_367,36,Female,High,86,B,Hyderabad,2346,Beauty,Mobile,BrandZ,686,715,5,4,1041,Cash,2024-01-03,Online,Pending
